verifier.c,,REASON,OPENPTS_VERIFIER_MISSING_CONFIG_2,Missing collector configuration,コレクターの設定が見つかりません
collector.c,,,OPENPTS_INIT_GEN_RM_UUID
collector.c,,,OPENPTS_INIT_RM
collector.c,,,OPENPTS_COLLECTOR_MISSING_RM_FILE
collector.c,,,OPENPTS_INIT_SUCCESS
collector.c,,,OPENPTS_INIT_FAIL
collector.c,,,OPENPTS_COLLECTOR_SELFTEST_FAILED
collector.c,,,OPENPTS_COLLECTOR_SELFTEST_FAILED_2
collector.c,,,OPENPTS_COLLECTOR_FAILED_READ_FSM
collector.c,,,OPENPTS_COLLECTOR_MKDIR_RM_SET_FAILED
collector.c,,,OPENPTS_NEW_RM_UUID
collector.c,,,OPENPTS_NEW_RM_RM
collector.c,,,OPENPTS_NEW_RM_FAILED
collector.c,,,OPENPTS_COLLECTOR_STATUS_HEADER
collector.c,,,OPENPTS_COLLECTOR_STATUS_IML_1
collector.c,,,OPENPTS_COLLECTOR_STATUS_IML_2
collector.c,,,OPENPTS_COLLECTOR_STATUS_KERN_1
collector.c,,,OPENPTS_COLLECTOR_STATUS_KERN_2
collector.c,,,OPENPTS_COLLECTOR_STATUS_KERN_3
collector.c,,,OPENPTS_COLLECTOR_STATUS_KERN_4
collector.c,,,OPENPTS_COLLECTOR_STATUS_KERN_5
collector.c,,,OPENPTS_COLLECTOR_STATUS_KERN_6
collector.c,,,OPENPTS_COLLECTOR_STATUS_RM_UUID_CUR
collector.c,,,OPENPTS_COLLECTOR_STATUS_RM_UUID_NEXT
collector.c,,,OPENPTS_COLLECTOR_STATUS_LIST_RM
collector.c,,,OPENPTS_COLLECTOR_STATUS_IR
collector.c,,,OPENPTS_COLLECTOR_STATUS_MODEL_DIR
collector.c,,,OPENPTS_COLLECTOR_STATUS_BEHAVIOUR_MODELS
collector.c,,,OPENPTS_COLLECTOR_CLEAR
collector.c,,,OPENPTS_COLLECTOR_CLEAR_YES
collector.c,,,OPENPTS_COLLECTOR_CLEAR_NO
collector.c,,,OPENPTS_COLLECTOR_CLEAR_YES_DONE
collector.c,,,OPENPTS_COLLECTOR_CLEAR_NO_DONE
target.c,,,OPENPTS_PRINT_RM_LIST_HEADER
target.c,,,OPENPTS_PRINT_RM_LIST_OLD
target.c,,,OPENPTS_PRINT_RM_LIST_NOW
target.c,,,OPENPTS_PRINT_RM_LIST_NOW_NEXT
target.c,,,OPENPTS_PRINT_RM_LIST_RENEWED
target.c,,,OPENPTS_PRINT_RM_LIST_UNKNOWN
target.c,,,OPENPTS_PRINT_TARGET_LIST_HEADER
openpts.c,,,OPENPTS_USAGE_1
openpts.c,,,OPENPTS_USAGE_2
openpts.c,,,OPENPTS_USAGE_3
openpts.c,,,OPENPTS_ONE_COMMAND_ONLY
openpts.c,,,OPENPTS_VERIFIER_CONFIG_FILE
openpts.c,,,OPENPTS_VERIFIER_VERBOSITY
